Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Krishnaraja Sagar,Cauvery Basin,NA,CWC,12.46102452,76.48916788,2025-02-12,2025,02,752.5,1.163,0.90953,750.408
Krishnaraja Sagar,Cauvery Basin,NA,CWC,12.46102452,76.48916788,2025-02-15,2025,02,752.5,1.163,0.87764,750.122
Krishnaraja Sagar,Cauvery Basin,NA,CWC,12.46102452,76.48916788,2025-02-17,2025,02,752.5,1.163,0.85643,749.927
Krishnaraja Sagar,Cauvery Basin,NA,CWC,12.46102452,76.48916788,2025-02-18,2025,02,752.5,1.163,0.84583,749.829
Krishnaraja Sagar,Cauvery Basin,NA,CWC,12.46102452,76.48916788,2025-02-26,2025,02,752.5,1.163,0.76965,749.101
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.03563915,74.92879915,2025-02-01,2025,02,554.43,4.294,2.75244,548.792
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.03563915,74.92879915,2025-02-13,2025,02,554.43,4.294,2.5606,547.94
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.03563915,74.92879915,2025-02-15,2025,02,554.43,4.294,2.52687,547.787
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.03563915,74.92879915,2025-02-23,2025,02,554.43,4.294,2.36942,547.07
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.03563915,74.92879915,2025-02-25,2025,02,554.43,4.294,2.3358,546.9
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.03563915,74.92879915,2025-02-26,2025,02,554.43,4.294,2.3174,546.81
Linganamakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.03563915,74.92879915,2025-02-27,2025,02,554.43,4.294,2.3021,546.74
Lower Bhawani \ Bhavanisagar Reservoir,Cauvery Basin,NA,CWC,11.44347832,77.06863102,2025-02-01,2025,02,278.89,0.792,0.68282,276.987
